household_id,appliance_type,power_rating,star_rating,daily_hours,room_size,household_size,location_type,income_bracket,house_type,season,daily_consumption,monthly_consumption,monthly_cost,efficiency_score,usage_pattern,appliance_age,brand_tier,total_monthly_bill,cost_per_kwh,consumption_per_watt,efficiency_ratio
69,LED Lights,13,5,7.3,119,4,Urban,Middle,Apartment,Monsoon,0.071,2.12,13.79,100,Regular,4,Standard,3631.16,6.504716981132074,5.461538461538462,384.61538461538464
69,Ceiling Fan,77,3,13.68,87,4,Urban,Middle,Apartment,Monsoon,1.054,31.62,205.52,60,Heavy,9,Standard,3631.16,6.499683744465528,13.688311688311689,38.96103896103896
69,Air Conditioner,1961,5,6.4,206,4,Urban,Middle,Apartment,Monsoon,9.613,288.38,1874.45,100,Regular,6,Standard,3631.16,6.499930647062904,4.902090770015299,2.5497195308516063
69,Washing Machine,596,3,1.86,192,4,Urban,Middle,Apartment,Monsoon,1.194,35.82,232.8,60,Regular,7,Budget,3631.16,6.499162479061977,2.0033557046979866,5.033557046979866
69,Microwave,1089,4,0.86,102,4,Urban,Middle,Apartment,Monsoon,0.839,25.16,163.56,80,Regular,2,Standard,3631.16,6.500794912559618,0.7704315886134068,3.6730945821854912
70,Refrigerator,245,2,24.0,212,4,Urban,Low,Apartment,Winter,6.734,202.03,1313.18,40,Heavy,1,Standard,1699.81,6.499925753600951,27.485714285714288,8.16326530612245
70,Television,142,3,8.37,149,4,Urban,Low,Apartment,Winter,1.174,35.23,229.02,60,Heavy,1,Standard,1699.81,6.500709622480841,8.267605633802816,21.126760563380284
70,LED Lights,15,4,8.73,158,4,Urban,Low,Apartment,Winter,0.12,3.61,23.45,80,Heavy,7,Standard,1699.81,6.49584487534626,8.0,266.6666666666667
70,Ceiling Fan,67,3,10.44,126,4,Urban,Low,Apartment,Winter,0.688,20.64,134.16,60,Heavy,4,Standard,1699.81,6.5,10.26865671641791,44.776119402985074
71,Refrigerator,174,5,24.0,174,4,Urban,Low,Apartment,Winter,3.539,106.18,690.18,100,Heavy,9,Standard,1031.18,6.500094179694857,20.339080459770116,28.73563218390805
71,Television,173,5,8.83,127,4,Urban,Low,Apartment,Winter,1.14,34.19,222.24,100,Heavy,3,Standard,1031.18,6.500146241591109,6.589595375722543,28.901734104046245
71,LED Lights,13,4,11.69,143,4,Urban,Low,Apartment,Winter,0.131,3.92,25.5,80,Heavy,2,Budget,1031.18,6.505102040816326,10.076923076923077,307.6923076923077
71,Ceiling Fan,59,4,8.4,97,4,Urban,Low,Apartment,Winter,0.478,14.35,93.26,80,Heavy,6,Budget,1031.18,6.498954703832753,8.101694915254237,67.79661016949153
72,Refrigerator,197,3,18.0,81,3,Urban,Low,Independent House,Monsoon,3.235,97.06,630.88,60,Heavy,8,Budget,1021.0699999999999,6.499896970945806,16.421319796954315,15.228426395939085
72,Television,190,5,7.3,91,3,Urban,Low,Independent House,Monsoon,1.09,32.69,212.48,100,Regular,1,Standard,1021.0699999999999,6.499847048026919,5.736842105263158,26.31578947368421
72,LED Lights,9,5,7.56,115,3,Urban,Low,Independent House,Monsoon,0.054,1.62,10.5,100,Regular,5,Premium,1021.0699999999999,6.481481481481481,6.0,555.5555555555555
72,Ceiling Fan,65,4,14.02,116,3,Urban,Low,Independent House,Monsoon,0.857,25.72,167.21,80,Heavy,4,Standard,1021.0699999999999,6.501166407465008,13.184615384615386,61.53846153846153
73,Refrigerator,168,2,24.0,276,6,Suburban,Middle,Independent House,Spring,5.236,157.08,1021.01,40,Heavy,4,Budget,3327.6,6.499936338171632,31.166666666666664,11.904761904761903
73,Television,142,4,6.45,218,6,Suburban,Middle,Independent House,Spring,0.878,26.35,171.28,80,Regular,3,Standard,3327.6,6.500189753320683,6.183098591549295,28.169014084507044
73,LED Lights,19,5,11.86,131,6,Suburban,Middle,Independent House,Spring,0.194,5.83,37.92,100,Heavy,4,Premium,3327.6,6.504288164665524,10.210526315789474,263.15789473684214
73,Ceiling Fan,68,5,13.18,328,6,Suburban,Middle,Independent House,Spring,0.764,22.92,148.99,100,Heavy,9,Standard,3327.6,6.50043630017452,11.235294117647058,73.52941176470588
73,Air Conditioner,1049,3,6.36,224,6,Suburban,Middle,Independent House,Spring,6.488,194.64,1265.13,60,Regular,4,Standard,3327.6,6.499845869297165,6.184938036224977,2.8598665395614873
73,Washing Machine,689,3,4.48,86,6,Suburban,Middle,Independent House,Spring,2.849,85.47,555.56,60,Regular,3,Standard,3327.6,6.5000585000585,4.134978229317852,4.354136429608128
73,Microwave,888,5,0.93,215,6,Suburban,Middle,Independent House,Spring,0.655,19.65,127.71,100,Regular,2,Standard,3327.6,6.4992366412213745,0.7376126126126127,5.63063063063063
74,Refrigerator,166,5,12.0,110,2,Suburban,Low,Apartment,Spring,1.654,49.62,322.5,100,Heavy,1,Premium,555.03,6.499395405078598,9.963855421686747,30.12048192771084
74,Television,164,5,4.1,344,2,Suburban,Low,Apartment,Spring,0.534,16.03,104.21,100,Regular,1,Standard,555.03,6.500935745477229,3.25609756097561,30.48780487804878
74,LED Lights,13,5,10.75,153,2,Suburban,Low,Apartment,Spring,0.103,3.09,20.07,100,Heavy,8,Premium,555.03,6.495145631067961,7.923076923076923,384.61538461538464
74,Ceiling Fan,60,3,9.08,106,2,Suburban,Low,Apartment,Spring,0.555,16.65,108.25,60,Heavy,2,Budget,555.03,6.501501501501502,9.250000000000002,50.0
75,Refrigerator,209,3,12.0,104,2,Urban,Low,Independent House,Winter,2.266,67.99,441.95,60,Heavy,8,Standard,834.55,6.500220620679512,10.842105263157894,14.354066985645934
75,Television,199,3,7.91,101,2,Urban,Low,Independent House,Winter,1.456,43.67,283.87,60,Regular,2,Premium,834.55,6.500343485230135,7.316582914572864,15.07537688442211
75,LED Lights,17,5,8.05,215,2,Urban,Low,Independent House,Winter,0.108,3.23,20.96,100,Heavy,9,Standard,834.55,6.489164086687307,6.352941176470588,294.11764705882354
75,Ceiling Fan,58,4,8.65,99,2,Urban,Low,Independent House,Winter,0.45,13.5,87.77,80,Heavy,2,Standard,834.55,6.501481481481481,7.758620689655173,68.9655172413793
76,Refrigerator,279,4,12.0,94,2,Urban,Middle,Independent House,Spring,3.248,97.45,633.45,80,Heavy,4,Standard,3203.67,6.5002565418163165,11.641577060931901,14.336917562724013
76,Television,103,3,4.42,97,2,Urban,Middle,Independent House,Spring,0.421,12.63,82.09,60,Regular,2,Budget,3203.67,6.499604117181314,4.087378640776699,29.12621359223301
76,LED Lights,20,5,6.86,185,2,Urban,Middle,Independent House,Spring,0.115,3.44,22.37,100,Regular,4,Standard,3203.67,6.502906976744186,5.75,250.0
76,Ceiling Fan,50,3,13.44,400,2,Urban,Middle,Independent House,Spring,0.605,18.14,117.94,60,Heavy,5,Standard,3203.67,6.501653803748622,12.1,60.0
76,Air Conditioner,1103,4,10.75,149,2,Urban,Middle,Independent House,Spring,11.063,331.9,2157.32,80,Heavy,1,Standard,3203.67,6.4999096113287145,10.029918404351768,3.626473254759746
76,Washing Machine,541,3,0.84,123,2,Urban,Middle,Independent House,Spring,0.495,14.84,96.45,60,Regular,6,Budget,3203.67,6.499326145552561,0.9149722735674676,5.545286506469501
76,Microwave,797,3,0.66,227,2,Urban,Middle,Independent House,Spring,0.482,14.47,94.05,60,Regular,1,Premium,3203.67,6.499654457498272,0.6047678795483061,3.7641154328732744
77,Refrigerator,166,5,12.0,111,2,Urban,Middle,Independent House,Monsoon,1.706,51.17,332.58,100,Heavy,4,Standard,4223.82,6.499511432479968,10.277108433734938,30.12048192771084
77,Television,152,3,4.51,171,2,Urban,Middle,Independent House,Monsoon,0.708,21.25,138.13,60,Regular,5,Standard,4223.82,6.500235294117647,4.657894736842104,19.736842105263158
77,LED Lights,17,5,6.57,118,2,Urban,Middle,Independent House,Monsoon,0.098,2.94,19.12,100,Regular,8,Standard,4223.82,6.503401360544218,5.764705882352942,294.11764705882354
77,Ceiling Fan,71,4,8.53,376,2,Urban,Middle,Independent House,Monsoon,0.526,15.78,102.57,80,Heavy,1,Standard,4223.82,6.5,7.408450704225352,56.33802816901409
77,Air Conditioner,1924,5,11.46,130,2,Urban,Middle,Independent House,Monsoon,17.158,514.74,3345.83,100,Heavy,3,Standard,4223.82,6.500038854567354,8.91787941787942,2.598752598752599
77,Washing Machine,763,3,0.76,268,2,Urban,Middle,Independent House,Monsoon,0.604,18.12,117.78,60,Regular,9,Standard,4223.82,6.5,0.7916120576671035,3.9318479685452163
77,Microwave,751,5,1.43,291,2,Urban,Middle,Independent House,Monsoon,0.861,25.82,167.81,100,Regular,3,Standard,4223.82,6.499225406661503,1.1464713715046604,6.657789613848203
78,Refrigerator,226,5,24.0,188,5,Urban,Low,Independent House,Monsoon,4.752,142.56,926.61,100,Heavy,7,Standard,1246.38,6.499789562289562,21.02654867256637,22.123893805309734
78,Television,105,4,8.92,122,5,Urban,Low,Independent House,Monsoon,0.805,24.14,156.88,80,Heavy,6,Standard,1246.38,6.498757249378625,7.666666666666667,38.095238095238095
78,LED Lights,14,4,9.68,321,5,Urban,Low,Independent House,Monsoon,0.124,3.72,24.18,80,Heavy,6,Budget,1246.38,6.5,8.857142857142858,285.7142857142857
78,Ceiling Fan,56,5,15.26,389,5,Urban,Low,Independent House,Monsoon,0.711,21.34,138.71,100,Heavy,3,Budget,1246.38,6.5,12.696428571428571,89.28571428571428
79,Refrigerator,202,5,24.0,374,5,Suburban,Low,Apartment,Winter,4.035,121.06,786.86,100,Heavy,9,Budget,1024.33,6.499752188997191,19.975247524752476,24.75247524752475
79,Television,83,5,9.58,160,5,Suburban,Low,Apartment,Winter,0.62,18.59,120.87,100,Heavy,9,Standard,1024.33,6.501882732651964,7.46987951807229,60.24096385542168
79,LED Lights,15,5,9.51,275,5,Suburban,Low,Apartment,Winter,0.121,3.64,23.65,100,Heavy,3,Premium,1024.33,6.497252747252746,8.066666666666666,333.33333333333337
79,Ceiling Fan,63,4,8.49,216,5,Suburban,Low,Apartment,Winter,0.477,14.3,92.95,80,Heavy,4,Standard,1024.33,6.5,7.571428571428571,63.492063492063494
80,Refrigerator,259,5,24.0,126,5,Rural,Middle,Independent House,Monsoon,5.089,152.66,992.28,100,Heavy,6,Standard,3445.81,6.499934494956111,19.64864864864865,19.305019305019304
80,Television,117,5,6.49,230,5,Rural,Middle,Independent House,Monsoon,0.663,19.88,129.22,100,Regular,9,Premium,3445.81,6.5,5.666666666666667,42.73504273504273
80,LED Lights,17,4,9.15,131,5,Rural,Middle,Independent House,Monsoon,0.134,4.03,26.2,80,Heavy,5,Standard,3445.81,6.5012406947890815,7.88235294117647,235.2941176470588
80,Ceiling Fan,53,3,12.96,153,5,Rural,Middle,Independent House,Monsoon,0.694,20.82,135.34,60,Heavy,2,Budget,3445.81,6.500480307396734,13.094339622641508,56.60377358490566
80,Air Conditioner,1290,5,8.76,372,5,Rural,Middle,Independent House,Monsoon,9.367,281.01,1826.56,100,Heavy,9,Standard,3445.81,6.4999822070388955,7.261240310077521,3.875968992248062
80,Washing Machine,415,5,1.63,153,5,Rural,Middle,Independent House,Monsoon,0.553,16.59,107.85,100,Regular,7,Budget,3445.81,6.500904159132007,1.3325301204819278,12.048192771084338
80,Microwave,1173,5,1.25,101,5,Rural,Middle,Independent House,Monsoon,1.171,35.13,228.36,100,Regular,4,Budget,3445.81,6.500426985482494,0.9982949701619779,4.262574595055414
81,Refrigerator,150,4,18.0,383,3,Suburban,Middle,Apartment,Summer,2.538,76.14,494.9,80,Heavy,8,Budget,5548.2300000000005,6.49986866298923,16.919999999999998,26.666666666666668
81,Television,98,3,6.54,279,3,Suburban,Middle,Apartment,Summer,0.663,19.88,129.2,60,Regular,1,Premium,5548.2300000000005,6.498993963782696,6.7653061224489806,30.612244897959183
81,LED Lights,20,5,9.71,100,3,Suburban,Middle,Apartment,Summer,0.14,4.21,27.34,100,Heavy,1,Standard,5548.2300000000005,6.494061757719715,7.000000000000001,250.0
81,Ceiling Fan,70,5,12.88,123,3,Suburban,Middle,Apartment,Summer,0.657,19.72,128.15,100,Heavy,3,Premium,5548.2300000000005,6.498478701825558,9.385714285714286,71.42857142857142
81,Air Conditioner,1721,5,18.03,357,3,Suburban,Middle,Apartment,Summer,22.576,677.28,4402.29,100,Heavy,4,Premium,5548.2300000000005,6.499955705173636,13.117954677513074,2.905287623474724
81,Washing Machine,595,3,1.51,145,3,Suburban,Middle,Apartment,Summer,0.954,28.62,186.04,60,Regular,6,Standard,5548.2300000000005,6.500349406009783,1.6033613445378152,5.042016806722689
81,Microwave,884,3,1.12,391,3,Suburban,Middle,Apartment,Summer,0.925,27.74,180.31,60,Regular,3,Standard,5548.2300000000005,6.500000000000001,1.0463800904977376,3.3936651583710407
82,Refrigerator,299,5,24.0,202,4,Rural,Middle,Apartment,Summer,5.768,173.03,1124.7,100,Heavy,7,Standard,5001.58,6.500028896723112,19.29096989966555,16.722408026755854
82,Television,150,3,4.07,89,4,Rural,Middle,Apartment,Summer,0.575,17.24,112.07,60,Regular,3,Premium,5001.58,6.500580046403712,3.833333333333333,20.0
82,LED Lights,14,4,11.71,257,4,Rural,Middle,Apartment,Summer,0.158,4.73,30.73,80,Heavy,4,Standard,5001.58,6.496828752642705,11.285714285714286,285.7142857142857
82,Ceiling Fan,68,3,8.21,165,4,Rural,Middle,Apartment,Summer,0.565,16.96,110.25,60,Heavy,9,Standard,5001.58,6.500589622641509,8.308823529411764,44.11764705882353
82,Air Conditioner,1332,2,9.58,120,4,Rural,Middle,Apartment,Summer,16.554,496.61,3227.96,40,Heavy,1,Standard,5001.58,6.499989931737178,12.427927927927927,1.5015015015015014
82,Washing Machine,400,4,2.89,362,4,Rural,Middle,Apartment,Summer,0.953,28.59,185.85,80,Regular,9,Premium,5001.58,6.500524658971668,2.3825000000000003,10.0
82,Microwave,853,4,1.28,102,4,Rural,Middle,Apartment,Summer,1.077,32.31,210.02,80,Regular,5,Budget,5001.58,6.50015475085113,1.2626025791324735,4.6893317702227435
83,Refrigerator,290,4,12.0,139,2,Urban,Low,Apartment,Winter,2.925,87.76,570.42,80,Heavy,3,Standard,872.4599999999999,6.4997721057429345,10.086206896551724,13.793103448275863
83,Television,111,5,6.48,241,2,Urban,Low,Apartment,Winter,0.557,16.7,108.55,100,Regular,9,Premium,872.4599999999999,6.5,5.018018018018019,45.04504504504504
83,LED Lights,11,5,9.6,197,2,Urban,Low,Apartment,Winter,0.078,2.34,15.2,100,Heavy,5,Premium,872.4599999999999,6.495726495726496,7.090909090909092,454.54545454545456
83,Ceiling Fan,71,4,14.38,194,2,Urban,Low,Apartment,Winter,0.914,27.43,178.29,80,Heavy,2,Standard,872.4599999999999,6.499817717827196,12.87323943661972,56.33802816901409
84,Refrigerator,296,4,18.0,163,3,Suburban,Middle,Independent House,Monsoon,5.112,153.37,996.89,80,Heavy,8,Standard,4370.86,6.499902197300645,17.270270270270274,13.513513513513514
84,Television,130,5,9.87,98,3,Suburban,Middle,Independent House,Monsoon,0.992,29.77,193.51,100,Heavy,7,Standard,4370.86,6.500167954316426,7.630769230769231,38.46153846153846
84,LED Lights,20,4,8.23,201,3,Suburban,Middle,Independent House,Monsoon,0.159,4.77,31.01,80,Heavy,1,Budget,4370.86,6.501048218029351,7.95,200.0
84,Ceiling Fan,52,4,13.22,187,3,Suburban,Middle,Independent House,Monsoon,0.607,18.2,118.28,80,Heavy,7,Standard,4370.86,6.498901098901099,11.673076923076923,76.92307692307692
84,Air Conditioner,1661,5,11.06,194,3,Suburban,Middle,Independent House,Monsoon,13.621,408.62,2656.06,100,Heavy,7,Budget,4370.86,6.500073417845431,8.20048163756773,3.0102347983142685
84,Washing Machine,484,4,2.11,314,3,Suburban,Middle,Independent House,Monsoon,0.893,26.78,174.05,80,Regular,3,Standard,4370.86,6.499253174010455,1.8450413223140496,8.264462809917356
84,Microwave,1126,5,1.13,97,3,Suburban,Middle,Independent House,Monsoon,1.031,30.93,201.06,100,Regular,1,Standard,4370.86,6.500484966052376,0.9156305506216695,4.440497335701599
85,Refrigerator,300,4,24.0,126,5,Urban,Low,Independent House,Monsoon,5.865,175.94,1143.61,80,Heavy,7,Budget,1443.1499999999999,6.499999999999999,19.55,13.333333333333334
85,Television,163,5,5.57,206,5,Urban,Low,Independent House,Monsoon,0.769,23.07,149.94,100,Regular,8,Standard,1443.1499999999999,6.499349804941482,4.7177914110429455,30.67484662576687
85,LED Lights,9,4,7.9,341,5,Urban,Low,Independent House,Monsoon,0.065,1.96,12.73,80,Regular,9,Premium,1443.1499999999999,6.494897959183674,7.222222222222222,444.44444444444446
85,Ceiling Fan,75,4,11.32,287,5,Urban,Low,Independent House,Monsoon,0.702,21.06,136.87,80,Heavy,2,Budget,1443.1499999999999,6.499050332383666,9.36,53.333333333333336
86,Refrigerator,266,4,24.0,143,5,Urban,Middle,Independent House,Monsoon,5.804,174.11,1131.72,80,Heavy,8,Standard,3226.8,6.5000287174774565,21.81954887218045,15.037593984962406
86,Television,141,3,5.18,95,5,Urban,Middle,Independent House,Monsoon,0.744,22.33,145.12,60,Regular,3,Budget,3226.8,6.498880429914913,5.276595744680851,21.276595744680854
86,LED Lights,17,5,7.77,121,5,Urban,Middle,Independent House,Monsoon,0.099,2.97,19.3,100,Regular,2,Premium,3226.8,6.498316498316498,5.8235294117647065,294.11764705882354
86,Ceiling Fan,57,5,11.08,194,5,Urban,Middle,Independent House,Monsoon,0.514,15.42,100.24,100,Heavy,6,Standard,3226.8,6.50064850843061,9.017543859649123,87.71929824561403
86,Air Conditioner,1047,4,6.7,109,5,Urban,Middle,Independent House,Monsoon,6.587,197.61,1284.47,80,Regular,2,Standard,3226.8,6.50002530236324,6.291308500477555,3.8204393505253105
86,Washing Machine,643,3,3.28,142,5,Urban,Middle,Independent House,Monsoon,2.262,67.86,441.11,60,Regular,9,Standard,3226.8,6.500294724432655,3.5178849144634525,4.665629860031104
86,Microwave,908,5,0.73,254,5,Urban,Middle,Independent House,Monsoon,0.538,16.13,104.84,100,Regular,2,Budget,3226.8,6.499690018598884,0.5925110132158591,5.506607929515418
87,Refrigerator,162,5,12.0,244,2,Suburban,High,Independent House,Summer,1.441,43.23,281.0,100,Heavy,3,Premium,4361.31,6.500115660421004,8.895061728395062,30.864197530864196
87,Television,189,3,4.83,121,2,Suburban,High,Independent House,Summer,0.978,29.33,190.63,60,Regular,8,Standard,4361.31,6.4994885782475285,5.174603174603175,15.873015873015873
87,LED Lights,13,5,11.47,150,2,Suburban,High,Independent House,Summer,0.115,3.44,22.39,100,Heavy,8,Budget,4361.31,6.508720930232559,8.846153846153847,384.61538461538464
87,Ceiling Fan,56,5,8.67,130,2,Suburban,High,Independent House,Summer,0.418,12.55,81.59,100,Heavy,9,Premium,4361.31,6.501195219123506,7.464285714285714,89.28571428571428
87,Air Conditioner,1787,5,9.65,104,2,Suburban,High,Independent House,Summer,14.434,433.01,2814.57,100,Heavy,7,Standard,4361.31,6.500011547077436,8.077224398433128,2.797985450475658
87,Washing Machine,774,4,0.87,143,2,Suburban,High,Independent House,Summer,0.62,18.61,120.97,80,Regular,6,Standard,4361.31,6.500268672756583,0.8010335917312661,5.167958656330749
87,Microwave,1166,4,0.8,237,2,Suburban,High,Independent House,Summer,0.892,26.75,173.91,80,Regular,9,Standard,4361.31,6.5013084112149535,0.7650085763293311,3.430531732418525
87,Water Heater,1682,3,1.18,256,2,Suburban,High,Independent House,Summer,1.801,54.02,351.14,60,Regular,1,Premium,4361.31,6.500185116623472,1.0707491082045184,1.7835909631391202
87,Laptop,84,4,7.49,121,2,Suburban,High,Independent House,Summer,0.572,17.15,111.45,80,Regular,7,Budget,4361.31,6.498542274052479,6.809523809523808,47.61904761904761
87,Desktop Computer,233,4,4.88,236,2,Suburban,High,Independent House,Summer,1.096,32.87,213.66,80,Regular,9,Premium,4361.31,6.500152114390022,4.703862660944206,17.167381974248926
88,Refrigerator,224,3,12.0,107,2,Urban,Middle,Independent House,Winter,2.851,85.52,555.86,60,Heavy,6,Premium,2365.08,6.49976613657624,12.727678571428573,13.392857142857142
88,Television,130,4,4.51,243,2,Urban,Middle,Independent House,Winter,0.574,17.22,111.91,80,Regular,3,Budget,2365.08,6.498838559814169,4.415384615384616,30.769230769230766
88,LED Lights,14,4,10.82,305,2,Urban,Middle,Independent House,Winter,0.14,4.21,27.36,80,Heavy,3,Budget,2365.08,6.498812351543943,10.0,285.7142857142857
88,Ceiling Fan,71,3,8.43,240,2,Urban,Middle,Independent House,Winter,0.565,16.94,110.11,60,Heavy,7,Standard,2365.08,6.499999999999999,7.957746478873238,42.25352112676057
88,Air Conditioner,1552,4,3.81,199,2,Urban,Middle,Independent House,Winter,5.214,156.41,1016.69,80,Regular,5,Standard,2365.08,6.500159836327601,3.359536082474227,2.5773195876288657
88,Washing Machine,782,3,0.96,252,2,Urban,Middle,Independent House,Winter,0.783,23.49,152.66,60,Regular,3,Budget,2365.08,6.498935717326522,1.0012787723785166,3.836317135549872
88,Microwave,1146,3,1.88,103,2,Urban,Middle,Independent House,Winter,2.003,60.08,390.49,60,Regular,2,Standard,2365.08,6.499500665778962,1.7478184991273997,2.617801047120419
89,Refrigerator,228,4,24.0,185,5,Urban,Middle,Independent House,Winter,4.662,139.86,909.07,80,Heavy,3,Standard,2417.62,6.499856999856999,20.44736842105263,17.543859649122805
89,Television,156,3,4.79,365,5,Urban,Middle,Independent House,Winter,0.754,22.63,147.12,60,Regular,1,Premium,2417.62,6.501104728236855,4.833333333333334,19.23076923076923
89,LED Lights,20,5,8.06,220,5,Urban,Middle,Independent House,Winter,0.139,4.17,27.07,100,Heavy,9,Premium,2417.62,6.491606714628298,6.95,250.0
89,Ceiling Fan,57,5,10.0,135,5,Urban,Middle,Independent House,Winter,0.459,13.76,89.45,100,Heavy,4,Standard,2417.62,6.500726744186047,8.052631578947368,87.71929824561403
89,Air Conditioner,1756,3,2.27,371,5,Urban,Middle,Independent House,Winter,4.124,123.72,804.17,60,Regular,1,Standard,2417.62,6.499919172324604,2.3485193621867877,1.7084282460136675
